Sp;Region;PLANT_CODE;POPUL_CODE;LAT;LON;ALT;IC;PN;WK;CK;IOE;Ann_PREC;Wkd/Lkd;Dvsh/Dosh;Lkd/L1p1l;Dpl/Lp;Ср.зн S2p3l-S2p4l;Dp_G;Dp_O;Dp_OG;Dp_ORe;Dp_Re;Dvl_Re;Dvl_OG;Dvl_ORe;Dvl_G;Dvl_O;Dnl_ORe;Dnl_OG;Dnl_Re;Dnl_G;Dnl_O;Dc_G;Dc_Re;Dc_OG;Dc_ORe;Dc_O;Dvns_Re;Dvns_G;Dvns_ORe;Dvns_OG;Dvns_O;Dnns_Re;Dnns_OG;Dnns_ORe;Dnns_G;Dnn_O;Dvvs_ORe;Dvvs_Re;Dvvs_O;Dvvs_G;Dvvs_OG;Dnvs_Re;Dnvs_OG;Dnvs_G;Dnvs_ORe;Сp_Y;Сp_W
Df;Amurskaya_Mog;L19;AC12;55.361;124.5441;591;49.3089622701013;86.8533439330746;29.7272;-173.983;1.01158688190072;484.512917187559;0.279893224937367;0.44559585492228;1.0307881773399;0.179743223965763;0.3;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Mog;L20;AC12;55.361;124.5441;591;49.3089622701013;86.8533439330746;29.7272;-173.983;1.01158688190072;484.512917187559;0.341976988081486;0.503521126760563;1.06883604505632;0.220890410958904;0.47;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M8;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.28910681698911;0.633047210300429;1.05401662049861;0.232323232323232;0.51;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M1;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.279324179537045;0.652605459057072;1.125;0.148606811145511;0.37;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M2;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.252843612110661;0.619957537154989;0.975703324808184;0.156424581005587;0.33;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M3;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.2746419340615;0.589318600368324;1.06543209876543;0.221837088388215;0.34;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M4;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.247241008873886;0.536926147704591;1.14074074074074;0.190336749633968;0.26;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M5;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.269867685510977;0.59877800407332;1.12787356321839;0.224806201550388;0.38;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M6;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.234362106471076;0.606837606837607;1.02452316076294;0.216867469879518;0.21;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M7;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.28858229602639;0.584493041749503;1.05495978552279;0.275735294117647;0.5;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M9;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.242005828691656;0.524109014675052;1.08832335329341;0.243464052287582;0.26;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M10;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.225892521921378;0.619153674832962;1.14668769716088;0.231601731601732;0.19;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M11;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.248783862096457;0.64070351758794;1.08291873963516;0.226293103448276;0.29;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M12;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.246052087506441;0.64421052631579;1.09383753501401;0.19774011299435;0.37;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M13;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.252278293552308;0.767772511848341;1.0843023255814;0.239234449760766;0.42;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M14;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.291186415702755;0.394990366088632;1.13302034428795;0.247030878859857;0.2;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M15;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.268657139589162;0.76271186440678;1.01960784313725;0.244239631336405;0.34;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M16;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.224309174037246;0.629151291512915;1.07160194174757;0.184979137691238;0.2;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M17;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.280109442627791;0.819121447028424;1.03377386196769;0.216035634743875;0.22;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M18;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.241534779579879;0.726755218216319;1.05691056910569;0.188775510204082;0.35;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M19;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.312584381580509;0.769931662870159;1.05858310626703;0.233404710920771;0.41;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_Er;M20;AC13;54.0582;126.5496;694;42.6018104134627;30.1260517925195;30.9443477422908;-143.462224601606;0.288396833073468;395.536918474841;0.238062614224222;0.660678642714571;1.0749354005168;0.188854489164087;0.34;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0
Df;Amurskaya_rTyn;Z14;A14;55.1416;124.816;487;49.8232;80.80864;31.17177;-171.6344;0.983547;480.05;0.2684347120128;0.406006674082314;0.992150706436421;0.177800616649538;0.385;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_rTyn;Z15;A14;55.141567;124.816021;487;49.8232;80.80864;31.17177;-171.6344;0.983547;480.05;0.254831347781241;0.421166306695464;0.993957703927493;0.172413793103448;0.35;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_Tyn;Z21;A15;55.2137;124.7158;556;49.47136;84.53791;30.26519;-172.953;1.005035;484.5632;0.369020800993861;0.422222222222222;1.03225806451613;0.147668393782383;0.38;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_Tyn;Z22;A15;55.2137;124.7158;556;49.47136;84.53794;30.26519;-172.953;1.005035;484.5631;0.376872740262833;0.45397489539749;1.04826546003017;0.17632241813602;0.34;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_Khay;Z23;A16;54.2002;122.7744;759;41.2566579186645;32.5614919634179;29.4866104172936;-140.424574146947;0.201313891093524;416.029448707071;0.291382724240496;0.382692307692308;0.983584131326949;0.174129353233831;0.32;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_Ekim;Z24;A17;53.0782;133.2934;547;47.8553288060212;134.009;32.0775;-160.61262840683;1.64167180058394;609.486;0.249594764588851;0.319880418535127;1.10099750623441;0.3125;0.24;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_Sor;Z25;A18;52.9037;133.8896;1050;47.7039808130205;181.251103241085;21.8411697879254;-176.931424564949;2.44059820875594;701.357161657833;0.305978902262325;0.370646766169154;1.06990291262136;0.244514106583072;0.19;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_Nev;Z26;A19;54.0086;124.1799;514;42.8370755999875;53.0828082336387;35.2450429234115;-136.960810765173;0.506135396943448;386.429371564133;0.266218317526316;0.504326328800989;1.10418604651163;0.190104166666667;0.55;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_Nev;Z27;A19;54.0086;124.1799;514;42.8370755999875;53.0828082336387;35.2450429234115;-136.960810765173;0.506135396943448;386.429371564133;0.29859490936414;0.411449016100179;1.01413881748072;0.172519083969466;0.67;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_Urka;Z28;A20;54.3527;121.682;1324;37.8904171089449;-20.4280188753959;16.6833;-148.681665876817;-0.50025;476.722482760876;0.314699962218956;0.422018348623853;0.965732087227414;0.135857461024499;0.4;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_Urka;Z29;A20;54.3527;121.682;1324;37.8904171089449;-20.4280188753959;16.6833;-148.681665876817;-0.50025;476.722482760876;0.36453489029355;0.44529262086514;1.07984790874525;0.212962962962963;0.26;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_Skov;Z30;A21;53.9552;123.911;463;42.975444134893;58.5699683146731;36.519571432762;-135.311527274452;0.56825;382.40467367377;0.25532312568905;0.387301587301587;1.11195928753181;0.175206611570248;0.27;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_Burg;Z21;A22;54.0457;123.4383;419;43.2015117873124;64.2481679077702;37.3315357701819;-134.861912801294;0.62282318902552;379.59359300673;0.301856737187195;0.368775235531628;1.05687693898656;0.262114537444934;0.43;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_Takh;Z32;A23;54.1183;123.5901;386;43.5330314393491;67.3886487422961;37.8889689599991;-135.289583174512;0.66487719913378;375.571792433522;0.302679273802678;0.526595744680851;1.02075471698113;0.164619164619165;0.32;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_Takh;Z33;A23;54.1183;123.5901;386;43.5330314393491;67.3886487422961;37.8889689599991;-135.289583174512;0.66487719913378;375.571792433522;0.304185893536622;0.391304347826087;0.994818652849741;0.148491879350348;0.39;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_Ign;Z34;A24;53.6077;122.8108;456;42.2173414515619;60.690225143259;37.5451631200168;-130.298792182395;0.570803650449758;386.462151850465;0.264315587507317;0.537313432835821;1.02430939226519;0.24438202247191;0.31;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_Ign;Z35;A24;53.6077;122.8108;456;42.2173414515619;60.690225143259;37.5451631200168;-130.298792182395;0.570803650449758;386.462151850465;0.285584837305377;0.444043321299639;1.01781170483461;0.170055452865065;0.33;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_Kut;Z36;A25;53.9549;123.9108;463;42.9750490248006;58.5695550848138;36.520171230065;-135.308784091246;0.568247100280262;382.40575034676;0.280342593701022;0.463076923076923;1.10220673635308;0.15448275862069;0.37;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0
Df;Amurskaya_Erof;Z16;A26;53.9719;121.9409;480;42.2943869516556;61.3441;36.2635880965877;-132.924285722825;0.54317;391.498674960438;0.250903480478222;0.364227642276423;0.997624703087886;0.238636363636364;0.23;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0
Df;Evreyskaya_Sol;Z37;J27;49.2114;131.6441;390;46.4648398639733;92.733692144903;46.6626;-133.052418830326;1.5543;650.158321810163;0.336542782690871;0.573008849557522;1.07564296520424;0.19941348973607;0.43;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Evreyskaya_Mkam;Z38;J28;48.6256;132.2997;137;45.0856209735437;73.6204184808803;51.7076332282971;-118.248472037014;1.25102;625.212892633765;0.360539001891029;0.596199524940618;1.12751677852349;0.184579439252336;0.41;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Evreyskaya_Kul;Z39;J29;49.204;131.6318;366;46.4442684343399;90.5408157058875;47.1592112650665;-132.133702747947;1.51812;646.223692946405;0.295465063973638;0.50501002004008;0.96405648267009;0.181818181818182;0.38;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Khabarovskiy_Tar;Z40;Kh30;48.7523;138.0077;1340;40.8386680430858;221.401125946713;18.683152693265;-151.142490957734;3.37841057506334;866.930608244076;0.340644428174952;0.512295081967213;1.05128205128205;0.16236722306525;0.52;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Khabarovskiy_Img;Z1;Kh31;52.1922;134.4192;1360;47.001229558326;209.235403730214;16.6256466721848;-182.649;2.9806470024333;771.66339167382;0.309971924280654;0.482258064516129;1.04077010192526;0.244036697247706;0.55;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Khabarovskiy_Soo;Z41;Kh32;52.2587;133.9995;905;46.9507717206531;167.056350045877;25.8879241504071;-167.016;2.27074;691.364625619215;0.303321616093349;0.543434343434343;1.01574803149606;0.207253886010363;0.48;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Khabarovskiy_Lbur;Z42;Kh33;52.1196;134.8878;2041;47.2564;271.254285366395;2.97378448824495;-206.58620770359;4.03211393101288;890.055667826798;0.332830905734717;0.61968085106383;1.015;0.170731707317073;0.62;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0
Df;Khabarovskiy_Mtul;Z43;Kh34;54.0664;131.2861;377;50.4025660107817;107.910775928944;36.5120613443906;-165.303621274828;1.20708724210877;545.318816788443;0.349101023015565;0.489208633093525;1.04297520661157;0.156410256410256;0.68;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0
Df;Khabarovskiy_Nel;Z44;Kh35;57.6578;136.1671;351;44.7435632069039;124.736210392147;24.4438121794185;-167.068;1.09437190588028;440.154662097524;0.323212071265992;0.496567505720824;1.02387475538161;0.152985074626866;0.63;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Khabarovskiy_Nel;Z2;Kh35;57.6578;136.1671;351;44.7435632069039;124.736210392147;24.4438121794185;-167.068;1.09437190588028;440.154662097524;0.352060770901129;0.518595041322314;0.981308411214953;0.169565217391304;0.63;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
Df;Khabarovskiy_Mam;Z45;Kh36;56.7591;137.2994;1221;38.5519;139.503799811734;13.6346708256664;-175.696254389698;1.05121176300234;475.586852665876;0.250734518191478;0.492596810933941;1.0529695024077;0.162222222222222;0.31;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
Df;Khabarovskiy_Maya;Z3;Kh37;57.65;136.1667;307;44.8642104689304;124.665387205977;24.935415545849;-165.850146162931;1.10176174365139;440.204339874495;0.367942789000758;0.579113924050633;0.986166007905138;0.147058823529412;0.41;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
Df;Khabarovskiy_Kur;Z4;Kh38;58.6553;138.3019;781;44.6415874888135;125.009134149311;19.0685131939544;-188.115196159824;0.983062382807728;421.142307244271;0.347289719122673;0.543333333333333;1.05816554809843;0.155313351498638;0.35;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
Df;Khabarovskiy_Yar;Z46;Kh39;57.6656;132.1219;1765;43.1134153180846;114.458911952428;10.5066832643098;-208.715;0.809904970740082;428.456051048442;0.319698915391206;0.58354114713217;0.927007299270073;0.143776824034335;0.38;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
Df;Khabarovskiy_Syn;Z17;Kh40;56.7961;132.5598;1138;42.3557;121.753100023103;16.9068693076027;-180.742576780834;0.983382926501525;453.828639204655;0.332556703640077;0.49492385786802;1.03152364273205;0.192546583850932;0.43;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Khabarovskiy_Nbur;Z18;Kh41;57.8464;134.0361;624;45.9375471396265;116.211364461903;22.5091832262262;-179.471908431578;1.00231496392928;426.497741776197;0.356110994667513;0.495192307692308;1.06806282722513;0.223564954682779;0.55;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Khabarovskiy_Aim;Z47;Kh42;58.775;134.2533;236;49.6764356241649;107.580715964674;27.246539977894;-181.562787944545;0.991010623080017;397.949;0.310808985313292;0.53125;0.937799043062201;0.159392789373814;0.41;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Khabarovskiy_Tum;Z48;Kh43;58.3841;140.2661;719;42.6502591426326;134.321466986801;18.6668674815118;-180.208608041708;1.04654860898992;437.437714151917;0.315981831572093;0.447802197802198;1.02131782945736;0.12624584717608;0.41;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Khabarovskiy_Shev;Z49;Kh44;53.3935;132.1462;454;49.1312248676818;118.474125331914;35.0981961231452;-161.808863965837;1.4152839041282;578.637783761051;0.353862007640066;0.369351669941061;1.09247648902821;0.174311926605505;0.4;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N1;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.312531303635825;0.370998116760829;1.01392757660167;0.262773722627737;0.4;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N2;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.318697474738453;0.41340782122905;1.07203389830508;0.292418772563177;0.47;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N3;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.302641721798874;0.420833333333334;0.963276836158192;0.364044943820225;0.41;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N4;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.358755654796841;0.36504854368932;0.984593837535014;0.246503496503496;0.55;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N5;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.305696530970349;0.456913827655311;1.14128728414443;0.304245283018868;0.33;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N6;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.37953523514669;0.466321243523316;1.08221797323136;0.286111111111111;0.43;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N7;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.297482157887498;0.446058091286307;1.0286944045911;0.318181818181818;0.3;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N8;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.36042116039397;0.41851106639839;1.02026049204052;0.317865429234339;0.33;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
Df;Primorskiy_Ol;N9;PC45;43.2036;133.3928;1581;35.896;182.094337583915;21.2887311934063;-118.502121527712;3.04237572966887;1150.67902234526;0.356054496607386;0.374233128834356;0.995555555555556;0.222047244094488;0.41;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0
