,trait_name,island,tot_sp,expected,observed,zscore,sd,p-value
0,Asio-Amer,Atlasova,242.0,24.71,58.0,6.77,4.921,0.0
1,Asio-Amer,Shumshu,423.0,43.18,86.0,6.63,6.456,0.0
2,Asio-Amer,Paramushir,499.0,50.94,95.0,6.3,6.99,0.0
3,Asio-Amer,Antciferova,22.0,2.25,8.0,3.84,1.497,0.0001
4,Asio-Amer,Makanrushi,142.0,14.5,35.0,5.42,3.785,0.0
5,Asio-Amer,Onekotan,316.0,32.26,68.0,6.38,5.606,0.0
6,Asio-Amer,Kharimkotan,175.0,17.87,43.0,5.99,4.196,0.0
7,Asio-Amer,Chirinkotan,37.0,3.78,13.0,4.75,1.941,0.0
8,Asio-Amer,Ekarma,123.0,12.56,37.0,6.93,3.526,0.0
9,Asio-Amer,Shiashkotan,219.0,22.36,54.0,6.75,4.686,0.0
10,Asio-Amer,Raykoke,74.0,7.55,20.0,4.54,2.74,0.0
11,Asio-Amer,Matua,209.0,21.34,43.0,4.73,4.579,0.0
12,Asio-Amer,Rashua,257.0,26.24,56.0,5.87,5.068,0.0
13,Asio-Amer,Ushishir,156.0,15.93,31.0,3.8,3.965,0.0001
14,Asio-Amer,Ketoy,263.0,26.85,55.0,5.49,5.125,0.0
15,Asio-Amer,Simushir,313.0,31.95,61.0,5.21,5.58,0.0
16,Asio-Amer,Broutona,22.0,2.25,4.0,1.17,1.497,0.1207
17,Asio-Amer,Chirpoy,140.0,14.29,37.0,6.04,3.759,0.0
18,Asio-Amer,Brat Chirpoev,144.0,14.7,36.0,5.59,3.811,0.0
19,Asio-Amer,Urup,488.0,49.82,76.0,3.79,6.916,0.0001
20,Asio-Amer,Iturup,775.0,79.12,83.0,0.45,8.607,0.3261
21,Asio-Amer,Kunashir,929.0,94.84,84.0,1.16,9.36,0.1234
22,Asio-Amer,Shikotan,666.0,67.99,66.0,0.25,8.017,0.4019
23,Asio-Amer,Polonskogo,124.0,12.66,19.0,1.79,3.54,0.0366
24,Asio-Amer,Zeleny,171.0,17.46,25.0,1.82,4.149,0.0345
25,Asio-Amer,Tanfileva,156.0,15.93,20.0,1.03,3.965,0.1521
26,Asio-Amer,Yuriy,197.0,20.11,21.0,0.2,4.448,0.4209
27,Asio-Amer,Demina,46.0,4.7,10.0,2.45,2.163,0.0071
28,Asio-Amer,Storozhevoy,10.0,1.02,1.0,0.02,1.01,0.4917
29,Asio-Amer,Anuchina,88.0,8.98,13.0,1.34,2.986,0.0894
30,Beringian,Atlasova,242.0,6.03,19.0,5.29,2.45,0.0
31,Beringian,Shumshu,423.0,10.54,21.0,3.24,3.233,0.0006
32,Beringian,Paramushir,499.0,12.43,27.0,4.15,3.509,0.0
33,Beringian,Antciferova,22.0,0.55,3.0,3.31,0.74,0.0005
34,Beringian,Makanrushi,142.0,3.54,10.0,3.44,1.878,0.0003
35,Beringian,Onekotan,316.0,7.87,21.0,4.69,2.797,0.0
36,Beringian,Kharimkotan,175.0,4.36,10.0,2.71,2.085,0.0034
37,Beringian,Chirinkotan,37.0,0.92,3.0,2.16,0.96,0.0152
38,Beringian,Ekarma,123.0,3.07,8.0,2.82,1.749,0.0024
39,Beringian,Shiashkotan,219.0,5.46,11.0,2.38,2.331,0.0087
40,Beringian,Raykoke,74.0,1.84,7.0,3.8,1.357,0.0001
41,Beringian,Matua,209.0,5.21,11.0,2.54,2.277,0.0055
42,Beringian,Rashua,257.0,6.4,13.0,2.61,2.524,0.0045
43,Beringian,Ushishir,156.0,3.89,9.0,2.6,1.969,0.0047
44,Beringian,Ketoy,263.0,6.55,13.0,2.52,2.553,0.0058
45,Beringian,Simushir,313.0,7.8,14.0,2.23,2.784,0.013
46,Beringian,Broutona,22.0,0.55,3.0,3.31,0.74,0.0005
47,Beringian,Chirpoy,140.0,3.49,8.0,2.42,1.865,0.0078
48,Beringian,Brat Chirpoev,144.0,3.59,7.0,1.8,1.892,0.0357
49,Beringian,Urup,488.0,12.16,14.0,0.53,3.47,0.2981
50,Beringian,Iturup,775.0,19.31,14.0,1.22,4.36,0.1115
51,Beringian,Kunashir,929.0,23.15,7.0,3.39,4.766,0.0004
52,Beringian,Shikotan,666.0,16.6,6.0,2.62,4.047,0.0044
53,Beringian,Polonskogo,124.0,3.09,0.0,1.76,1.756,0.0392
54,Beringian,Zeleny,171.0,4.26,2.0,1.1,2.061,0.1363
55,Beringian,Tanfileva,156.0,3.89,0.0,1.97,1.969,0.0241
56,Beringian,Yuriy,197.0,4.91,1.0,1.77,2.211,0.0385
57,Beringian,Demina,46.0,1.15,1.0,0.14,1.07,0.4456
58,Beringian,Storozhevoy,10.0,0.25,0.0,0.5,0.499,0.3088
59,Beringian,Anuchina,88.0,2.19,1.0,0.81,1.48,0.21
60,Amur-Japan,Atlasova,242.0,17.51,2.0,3.73,4.155,0.0001
61,Amur-Japan,Shumshu,423.0,30.6,9.0,3.95,5.464,0.0
62,Amur-Japan,Paramushir,499.0,36.1,12.0,4.07,5.921,0.0
63,Amur-Japan,Antciferova,22.0,1.59,0.0,1.26,1.261,0.1034
64,Amur-Japan,Makanrushi,142.0,10.27,1.0,2.91,3.192,0.0018
65,Amur-Japan,Onekotan,316.0,22.86,10.0,2.72,4.737,0.0033
66,Amur-Japan,Kharimkotan,175.0,12.66,3.0,2.73,3.54,0.0032
67,Amur-Japan,Chirinkotan,37.0,2.68,0.0,1.64,1.634,0.0507
68,Amur-Japan,Ekarma,123.0,8.9,1.0,2.66,2.972,0.0039
69,Amur-Japan,Shiashkotan,219.0,15.84,8.0,1.98,3.955,0.0237
70,Amur-Japan,Raykoke,74.0,5.35,0.0,2.32,2.309,0.0102
71,Amur-Japan,Matua,209.0,15.12,2.0,3.39,3.865,0.0003
72,Amur-Japan,Rashua,257.0,18.59,11.0,1.77,4.28,0.038
73,Amur-Japan,Ushishir,156.0,11.29,4.0,2.18,3.344,0.0147
74,Amur-Japan,Ketoy,263.0,19.03,11.0,1.85,4.329,0.0318
75,Amur-Japan,Simushir,313.0,22.64,14.0,1.83,4.715,0.0334
76,Amur-Japan,Broutona,22.0,1.59,0.0,1.26,1.261,0.1034
77,Amur-Japan,Chirpoy,140.0,10.13,8.0,0.67,3.17,0.2509
78,Amur-Japan,Brat Chirpoev,144.0,10.42,6.0,1.37,3.214,0.0846
79,Amur-Japan,Urup,488.0,35.31,31.0,0.74,5.857,0.2311
80,Amur-Japan,Iturup,775.0,56.07,56.0,0.01,7.317,0.4962
81,Amur-Japan,Kunashir,929.0,67.21,86.0,2.36,7.974,0.0092
82,Amur-Japan,Shikotan,666.0,48.18,58.0,1.44,6.806,0.0746
83,Amur-Japan,Polonskogo,124.0,8.97,6.0,1.0,2.984,0.1597
84,Amur-Japan,Zeleny,171.0,12.37,9.0,0.96,3.5,0.1677
85,Amur-Japan,Tanfileva,156.0,11.29,9.0,0.68,3.344,0.2471
86,Amur-Japan,Yuriy,197.0,14.25,16.0,0.47,3.754,0.3208
87,Amur-Japan,Demina,46.0,3.33,3.0,0.18,1.822,0.4286
88,Amur-Japan,Storozhevoy,10.0,0.72,1.0,0.33,0.85,0.3725
89,Amur-Japan,Anuchina,88.0,6.37,4.0,0.94,2.517,0.1735
90,Amphipacific,Atlasova,242.0,2.33,10.0,5.02,1.526,0.0
91,Amphipacific,Shumshu,423.0,4.08,11.0,3.43,2.017,0.0003
92,Amphipacific,Paramushir,499.0,4.81,10.0,2.37,2.19,0.0089
93,Amphipacific,Antciferova,22.0,0.21,3.0,6.05,0.461,0.0
94,Amphipacific,Makanrushi,142.0,1.37,6.0,3.96,1.17,0.0
95,Amphipacific,Onekotan,316.0,3.05,9.0,3.41,1.744,0.0003
96,Amphipacific,Kharimkotan,175.0,1.69,8.0,4.86,1.298,0.0
97,Amphipacific,Chirinkotan,37.0,0.36,5.0,7.77,0.597,0.0
98,Amphipacific,Ekarma,123.0,1.19,6.0,4.42,1.089,0.0
99,Amphipacific,Shiashkotan,219.0,2.11,8.0,4.05,1.452,0.0
100,Amphipacific,Raykoke,74.0,0.71,6.0,6.26,0.845,0.0
101,Amphipacific,Matua,209.0,2.02,8.0,4.22,1.419,0.0
102,Amphipacific,Rashua,257.0,2.48,8.0,3.51,1.573,0.0002
103,Amphipacific,Ushishir,156.0,1.5,7.0,4.48,1.226,0.0
104,Amphipacific,Ketoy,263.0,2.54,8.0,3.43,1.591,0.0003
105,Amphipacific,Simushir,313.0,3.02,10.0,4.02,1.736,0.0
106,Amphipacific,Broutona,22.0,0.21,4.0,8.22,0.461,0.0
107,Amphipacific,Chirpoy,140.0,1.35,8.0,5.73,1.161,0.0
108,Amphipacific,Brat Chirpoev,144.0,1.39,4.0,2.22,1.178,0.0133
109,Amphipacific,Urup,488.0,4.71,11.0,2.91,2.166,0.0018
110,Amphipacific,Iturup,775.0,7.48,11.0,1.29,2.726,0.098
111,Amphipacific,Kunashir,929.0,8.96,10.0,0.35,2.983,0.3638
112,Amphipacific,Shikotan,666.0,6.42,11.0,1.81,2.528,0.0352
113,Amphipacific,Polonskogo,124.0,1.2,8.0,6.22,1.093,0.0
114,Amphipacific,Zeleny,171.0,1.65,7.0,4.17,1.283,0.0
115,Amphipacific,Tanfileva,156.0,1.5,9.0,6.11,1.226,0.0
116,Amphipacific,Yuriy,197.0,1.9,5.0,2.25,1.377,0.0122
117,Amphipacific,Demina,46.0,0.44,6.0,8.34,0.666,0.0
118,Amphipacific,Storozhevoy,10.0,0.1,3.0,9.35,0.311,0.0
119,Amphipacific,Anuchina,88.0,0.85,8.0,7.76,0.921,0.0
120,Eastasian,Atlasova,242.0,36.57,10.0,4.46,5.958,0.0
121,Eastasian,Shumshu,423.0,63.93,16.0,6.15,7.787,0.0
122,Eastasian,Paramushir,499.0,75.41,20.0,6.58,8.417,0.0
123,Eastasian,Antciferova,22.0,3.32,0.0,1.83,1.821,0.0339
124,Eastasian,Makanrushi,142.0,21.46,6.0,3.37,4.592,0.0004
125,Eastasian,Onekotan,316.0,47.76,13.0,5.13,6.777,0.0
126,Eastasian,Kharimkotan,175.0,26.45,6.0,4.02,5.088,0.0
127,Eastasian,Chirinkotan,37.0,5.59,1.0,1.95,2.359,0.0258
128,Eastasian,Ekarma,123.0,18.59,3.0,3.64,4.279,0.0001
129,Eastasian,Shiashkotan,219.0,33.1,7.0,4.6,5.676,0.0
130,Eastasian,Raykoke,74.0,11.18,0.0,3.36,3.329,0.0004
131,Eastasian,Matua,209.0,31.59,8.0,4.25,5.548,0.0
132,Eastasian,Rashua,257.0,38.84,12.0,4.38,6.134,0.0
133,Eastasian,Ushishir,156.0,23.58,8.0,3.24,4.809,0.0006
134,Eastasian,Ketoy,263.0,39.75,11.0,4.63,6.203,0.0
135,Eastasian,Simushir,313.0,47.3,22.0,3.75,6.746,0.0001
136,Eastasian,Broutona,22.0,3.32,1.0,1.28,1.821,0.1009
137,Eastasian,Chirpoy,140.0,21.16,10.0,2.45,4.56,0.0072
138,Eastasian,Brat Chirpoev,144.0,21.76,10.0,2.54,4.624,0.0055
139,Eastasian,Urup,488.0,73.75,50.0,2.85,8.329,0.0022
140,Eastasian,Iturup,775.0,117.12,115.0,0.21,10.3,0.4184
141,Eastasian,Kunashir,929.0,140.4,180.0,3.55,11.16,0.0002
142,Eastasian,Shikotan,666.0,100.65,109.0,0.87,9.618,0.1926
143,Eastasian,Polonskogo,124.0,18.74,21.0,0.53,4.296,0.2994
144,Eastasian,Zeleny,171.0,25.84,31.0,1.03,5.03,0.1526
145,Eastasian,Tanfileva,156.0,23.58,27.0,0.71,4.809,0.2382
146,Eastasian,Yuriy,197.0,29.77,40.0,1.9,5.391,0.0289
147,Eastasian,Demina,46.0,6.95,4.0,1.12,2.629,0.1308
148,Eastasian,Storozhevoy,10.0,1.51,2.0,0.4,1.229,0.3454
149,Eastasian,Anuchina,88.0,13.3,16.0,0.74,3.627,0.2282
150,East-south-asian,Atlasova,242.0,7.0,1.0,2.27,2.639,0.0115
151,East-south-asian,Shumshu,423.0,12.24,1.0,3.23,3.481,0.0006
152,East-south-asian,Paramushir,499.0,14.44,2.0,3.29,3.778,0.0005
153,East-south-asian,Antciferova,22.0,0.64,0.0,0.8,0.798,0.2124
154,East-south-asian,Makanrushi,142.0,4.11,0.0,2.03,2.024,0.0212
155,East-south-asian,Onekotan,316.0,9.14,0.0,3.04,3.013,0.0012
156,East-south-asian,Kharimkotan,175.0,5.06,1.0,1.81,2.246,0.0352
157,East-south-asian,Chirinkotan,37.0,1.07,0.0,1.04,1.034,0.1503
158,East-south-asian,Ekarma,123.0,3.56,1.0,1.36,1.884,0.0871
159,East-south-asian,Shiashkotan,219.0,6.34,1.0,2.13,2.511,0.0168
160,East-south-asian,Raykoke,74.0,2.14,1.0,0.78,1.462,0.2175
161,East-south-asian,Matua,209.0,6.05,1.0,2.06,2.453,0.0198
162,East-south-asian,Rashua,257.0,7.44,1.0,2.37,2.719,0.009
163,East-south-asian,Ushishir,156.0,4.51,0.0,2.13,2.121,0.0166
164,East-south-asian,Ketoy,263.0,7.61,1.0,2.4,2.75,0.0081
165,East-south-asian,Simushir,313.0,9.06,2.0,2.35,2.999,0.0093
166,East-south-asian,Broutona,22.0,0.64,0.0,0.8,0.798,0.2124
167,East-south-asian,Chirpoy,140.0,4.05,1.0,1.52,2.01,0.0644
168,East-south-asian,Brat Chirpoev,144.0,4.17,1.0,1.55,2.038,0.0601
169,East-south-asian,Urup,488.0,14.12,5.0,2.44,3.737,0.0073
170,East-south-asian,Iturup,775.0,22.43,17.0,1.16,4.693,0.1237
171,East-south-asian,Kunashir,929.0,26.88,34.0,1.39,5.129,0.0827
172,East-south-asian,Shikotan,666.0,19.27,17.0,0.52,4.356,0.3009
173,East-south-asian,Polonskogo,124.0,3.59,1.0,1.37,1.892,0.0856
174,East-south-asian,Zeleny,171.0,4.95,2.0,1.33,2.22,0.0921
175,East-south-asian,Tanfileva,156.0,4.51,2.0,1.19,2.121,0.1179
176,East-south-asian,Yuriy,197.0,5.7,2.0,1.55,2.382,0.0601
177,East-south-asian,Demina,46.0,1.33,0.0,1.15,1.153,0.1242
178,East-south-asian,Storozhevoy,10.0,0.29,0.0,0.54,0.538,0.2953
179,East-south-asian,Anuchina,88.0,2.55,2.0,0.34,1.594,0.3658
180,Eurasian,Atlasova,242.0,15.17,8.0,1.85,3.872,0.0319
181,Eurasian,Shumshu,423.0,26.52,17.0,1.87,5.095,0.0308
182,Eurasian,Paramushir,499.0,31.29,23.0,1.5,5.523,0.0667
183,Eurasian,Antciferova,22.0,1.38,0.0,1.18,1.174,0.12
184,Eurasian,Makanrushi,142.0,8.9,3.0,1.99,2.973,0.0235
185,Eurasian,Onekotan,316.0,19.81,10.0,2.22,4.416,0.0131
186,Eurasian,Kharimkotan,175.0,10.97,5.0,1.81,3.298,0.0351
187,Eurasian,Chirinkotan,37.0,2.32,0.0,1.52,1.522,0.0637
188,Eurasian,Ekarma,123.0,7.71,3.0,1.7,2.768,0.0444
189,Eurasian,Shiashkotan,219.0,13.73,6.0,2.1,3.685,0.018
190,Eurasian,Raykoke,74.0,4.64,1.0,1.69,2.15,0.0452
191,Eurasian,Matua,209.0,13.1,8.0,1.42,3.601,0.0782
192,Eurasian,Rashua,257.0,16.11,8.0,2.03,3.988,0.0209
193,Eurasian,Ushishir,156.0,9.78,3.0,2.18,3.115,0.0147
194,Eurasian,Ketoy,263.0,16.49,10.0,1.61,4.034,0.0538
195,Eurasian,Simushir,313.0,19.63,12.0,1.74,4.395,0.0414
196,Eurasian,Broutona,22.0,1.38,0.0,1.18,1.174,0.12
197,Eurasian,Chirpoy,140.0,8.78,4.0,1.62,2.952,0.0528
198,Eurasian,Brat Chirpoev,144.0,9.03,5.0,1.35,2.994,0.0892
199,Eurasian,Urup,488.0,30.6,28.0,0.48,5.463,0.3172
200,Eurasian,Iturup,775.0,48.59,49.0,0.06,6.833,0.4763
201,Eurasian,Kunashir,929.0,58.25,62.0,0.5,7.451,0.3073
202,Eurasian,Shikotan,666.0,41.76,51.0,1.45,6.353,0.0729
203,Eurasian,Polonskogo,124.0,7.77,8.0,0.08,2.78,0.4677
204,Eurasian,Zeleny,171.0,10.72,11.0,0.09,3.26,0.466
205,Eurasian,Tanfileva,156.0,9.78,11.0,0.39,3.115,0.3478
206,Eurasian,Yuriy,197.0,12.35,17.0,1.33,3.497,0.0919
207,Eurasian,Demina,46.0,2.88,2.0,0.52,1.696,0.3011
208,Eurasian,Storozhevoy,10.0,0.63,0.0,0.79,0.792,0.2142
209,Eurasian,Anuchina,88.0,5.52,4.0,0.65,2.344,0.2586
210,Kamchat-Japan,Atlasova,242.0,9.92,22.0,3.85,3.137,0.0001
211,Kamchat-Japan,Shumshu,423.0,17.34,35.0,4.27,4.135,0.0
212,Kamchat-Japan,Paramushir,499.0,20.46,38.0,3.91,4.486,0.0
213,Kamchat-Japan,Antciferova,22.0,0.9,1.0,0.1,0.949,0.4589
214,Kamchat-Japan,Makanrushi,142.0,5.82,14.0,3.4,2.407,0.0003
215,Kamchat-Japan,Onekotan,316.0,12.95,29.0,4.48,3.581,0.0
216,Kamchat-Japan,Kharimkotan,175.0,7.17,19.0,4.43,2.671,0.0
217,Kamchat-Japan,Chirinkotan,37.0,1.52,1.0,0.42,1.231,0.3373
218,Kamchat-Japan,Ekarma,123.0,5.04,12.0,3.1,2.241,0.001
219,Kamchat-Japan,Shiashkotan,219.0,8.98,24.0,5.03,2.986,0.0
220,Kamchat-Japan,Raykoke,74.0,3.03,4.0,0.56,1.74,0.2893
221,Kamchat-Japan,Matua,209.0,8.57,21.0,4.26,2.917,0.0
222,Kamchat-Japan,Rashua,257.0,10.54,28.0,5.4,3.232,0.0
223,Kamchat-Japan,Ushishir,156.0,6.4,20.0,5.39,2.522,0.0
224,Kamchat-Japan,Ketoy,263.0,10.78,30.0,5.88,3.269,0.0
225,Kamchat-Japan,Simushir,313.0,12.83,36.0,6.5,3.564,0.0
226,Kamchat-Japan,Broutona,22.0,0.9,2.0,1.16,0.949,0.1237
227,Kamchat-Japan,Chirpoy,140.0,5.74,13.0,3.04,2.39,0.0012
228,Kamchat-Japan,Brat Chirpoev,144.0,5.9,17.0,4.58,2.424,0.0
229,Kamchat-Japan,Urup,488.0,20.01,42.0,4.96,4.437,0.0
230,Kamchat-Japan,Iturup,775.0,31.77,44.0,2.2,5.564,0.014
231,Kamchat-Japan,Kunashir,929.0,38.09,45.0,1.14,6.076,0.1276
232,Kamchat-Japan,Shikotan,666.0,27.3,34.0,1.3,5.168,0.0975
233,Kamchat-Japan,Polonskogo,124.0,5.08,7.0,0.85,2.25,0.1972
234,Kamchat-Japan,Zeleny,171.0,7.01,7.0,0.0,2.64,0.4984
235,Kamchat-Japan,Tanfileva,156.0,6.4,10.0,1.43,2.522,0.0765
236,Kamchat-Japan,Yuriy,197.0,8.08,14.0,2.09,2.833,0.0183
237,Kamchat-Japan,Demina,46.0,1.89,4.0,1.54,1.372,0.0617
238,Kamchat-Japan,Storozhevoy,10.0,0.41,1.0,0.92,0.64,0.1784
239,Kamchat-Japan,Anuchina,88.0,3.61,4.0,0.21,1.897,0.4181
240,Kamchat-Nkurils,Atlasova,242.0,2.53,5.0,1.56,1.589,0.0599
241,Kamchat-Nkurils,Shumshu,423.0,4.42,9.0,2.18,2.099,0.0146
242,Kamchat-Nkurils,Paramushir,499.0,5.21,12.0,2.98,2.279,0.0015
243,Kamchat-Nkurils,Antciferova,22.0,0.23,1.0,1.61,0.479,0.0541
244,Kamchat-Nkurils,Makanrushi,142.0,1.48,3.0,1.25,1.217,0.1065
245,Kamchat-Nkurils,Onekotan,316.0,3.3,7.0,2.04,1.815,0.0208
246,Kamchat-Nkurils,Kharimkotan,175.0,1.83,2.0,0.13,1.351,0.4496
247,Kamchat-Nkurils,Chirinkotan,37.0,0.39,1.0,0.99,0.622,0.1619
248,Kamchat-Nkurils,Ekarma,123.0,1.29,2.0,0.63,1.133,0.2641
249,Kamchat-Nkurils,Shiashkotan,219.0,2.29,3.0,0.47,1.511,0.3189
250,Kamchat-Nkurils,Raykoke,74.0,0.77,1.0,0.26,0.879,0.3983
251,Kamchat-Nkurils,Matua,209.0,2.18,1.0,0.8,1.477,0.2113
252,Kamchat-Nkurils,Rashua,257.0,2.69,2.0,0.42,1.637,0.3377
253,Kamchat-Nkurils,Ushishir,156.0,1.63,1.0,0.49,1.276,0.3107
254,Kamchat-Nkurils,Ketoy,263.0,2.75,2.0,0.45,1.656,0.3257
255,Kamchat-Nkurils,Simushir,313.0,3.27,1.0,1.26,1.806,0.1043
256,Kamchat-Nkurils,Broutona,22.0,0.23,0.0,0.48,0.479,0.3158
257,Kamchat-Nkurils,Chirpoy,140.0,1.46,0.0,1.21,1.209,0.1131
258,Kamchat-Nkurils,Brat Chirpoev,144.0,1.5,0.0,1.23,1.226,0.1098
259,Kamchat-Nkurils,Urup,488.0,5.1,1.0,1.82,2.254,0.0344
260,Kamchat-Nkurils,Iturup,775.0,8.1,0.0,2.86,2.837,0.0022
261,Kamchat-Nkurils,Kunashir,929.0,9.71,0.0,3.13,3.104,0.0009
262,Kamchat-Nkurils,Shikotan,666.0,6.96,1.0,2.27,2.631,0.0117
263,Kamchat-Nkurils,Polonskogo,124.0,1.3,0.0,1.14,1.138,0.1274
264,Kamchat-Nkurils,Zeleny,171.0,1.79,0.0,1.34,1.336,0.0905
265,Kamchat-Nkurils,Tanfileva,156.0,1.63,0.0,1.28,1.276,0.1007
266,Kamchat-Nkurils,Yuriy,197.0,2.06,0.0,1.44,1.434,0.0755
267,Kamchat-Nkurils,Demina,46.0,0.48,0.0,0.69,0.693,0.244
268,Kamchat-Nkurils,Storozhevoy,10.0,0.1,0.0,0.32,0.323,0.3732
269,Kamchat-Nkurils,Anuchina,88.0,0.92,0.0,0.96,0.959,0.1687
270,Korea-Japan,Atlasova,242.0,11.67,0.0,3.43,3.4,0.0003
271,Korea-Japan,Shumshu,423.0,20.4,1.0,4.33,4.48,0.0
272,Korea-Japan,Paramushir,499.0,24.07,1.0,4.75,4.858,0.0
273,Korea-Japan,Antciferova,22.0,1.06,0.0,1.03,1.03,0.1514
274,Korea-Japan,Makanrushi,142.0,6.85,0.0,2.62,2.61,0.0043
275,Korea-Japan,Onekotan,316.0,15.24,0.0,3.93,3.88,0.0
276,Korea-Japan,Kharimkotan,175.0,8.44,0.0,2.92,2.895,0.0018
277,Korea-Japan,Chirinkotan,37.0,1.78,0.0,1.34,1.335,0.0906
278,Korea-Japan,Ekarma,123.0,5.93,0.0,2.44,2.43,0.0073
279,Korea-Japan,Shiashkotan,219.0,10.56,0.0,3.26,3.236,0.0005
280,Korea-Japan,Raykoke,74.0,3.57,0.0,1.89,1.887,0.0293
281,Korea-Japan,Matua,209.0,10.08,0.0,3.19,3.162,0.0007
282,Korea-Japan,Rashua,257.0,12.4,1.0,3.25,3.503,0.0006
283,Korea-Japan,Ushishir,156.0,7.52,0.0,2.75,2.735,0.003
284,Korea-Japan,Ketoy,263.0,12.68,0.0,3.58,3.543,0.0002
285,Korea-Japan,Simushir,313.0,15.1,2.0,3.39,3.862,0.0003
286,Korea-Japan,Broutona,22.0,1.06,0.0,1.03,1.03,0.1514
287,Korea-Japan,Chirpoy,140.0,6.75,2.0,1.83,2.591,0.0333
288,Korea-Japan,Brat Chirpoev,144.0,6.95,3.0,1.5,2.628,0.0666
289,Korea-Japan,Urup,488.0,23.54,19.0,0.94,4.805,0.1725
290,Korea-Japan,Iturup,775.0,37.38,42.0,0.77,6.021,0.2214
291,Korea-Japan,Kunashir,929.0,44.81,51.0,0.94,6.572,0.173
292,Korea-Japan,Shikotan,666.0,32.12,36.0,0.69,5.594,0.2441
293,Korea-Japan,Polonskogo,124.0,5.98,8.0,0.83,2.44,0.2039
294,Korea-Japan,Zeleny,171.0,8.25,9.0,0.26,2.862,0.3963
295,Korea-Japan,Tanfileva,156.0,7.52,11.0,1.27,2.735,0.1019
296,Korea-Japan,Yuriy,197.0,9.5,12.0,0.81,3.071,0.2079
297,Korea-Japan,Demina,46.0,2.22,5.0,1.87,1.488,0.0308
298,Korea-Japan,Storozhevoy,10.0,0.48,0.0,0.69,0.694,0.2436
299,Korea-Japan,Anuchina,88.0,4.24,5.0,0.37,2.057,0.3567
300,Kurils,Atlasova,242.0,5.64,5.0,0.27,2.37,0.3933
301,Kurils,Shumshu,423.0,9.86,7.0,0.91,3.128,0.1802
302,Kurils,Paramushir,499.0,11.63,9.0,0.78,3.395,0.219
303,Kurils,Antciferova,22.0,0.51,0.0,0.72,0.716,0.2369
304,Kurils,Makanrushi,142.0,3.31,3.0,0.17,1.817,0.4322
305,Kurils,Onekotan,316.0,7.37,5.0,0.87,2.706,0.1909
306,Kurils,Kharimkotan,175.0,4.08,4.0,0.04,2.016,0.4843
307,Kurils,Chirinkotan,37.0,0.86,1.0,0.15,0.928,0.4411
308,Kurils,Ekarma,123.0,2.87,2.0,0.51,1.691,0.304
309,Kurils,Shiashkotan,219.0,5.11,4.0,0.49,2.255,0.312
310,Kurils,Raykoke,74.0,1.73,1.0,0.55,1.313,0.2903
311,Kurils,Matua,209.0,4.87,5.0,0.06,2.203,0.4769
312,Kurils,Rashua,257.0,5.99,5.0,0.41,2.442,0.3424
313,Kurils,Ushishir,156.0,3.64,3.0,0.33,1.904,0.3691
314,Kurils,Ketoy,263.0,6.13,9.0,1.16,2.47,0.1227
315,Kurils,Simushir,313.0,7.3,8.0,0.26,2.693,0.397
316,Kurils,Broutona,22.0,0.51,1.0,0.68,0.716,0.2481
317,Kurils,Chirpoy,140.0,3.26,6.0,1.52,1.804,0.0647
318,Kurils,Brat Chirpoev,144.0,3.36,5.0,0.9,1.83,0.1846
319,Kurils,Urup,488.0,11.38,11.0,0.11,3.357,0.4554
320,Kurils,Iturup,775.0,18.07,17.0,0.25,4.22,0.4002
321,Kurils,Kunashir,929.0,21.66,6.0,3.39,4.613,0.0003
322,Kurils,Shikotan,666.0,15.53,7.0,2.18,3.916,0.0147
323,Kurils,Polonskogo,124.0,2.89,0.0,1.7,1.698,0.0444
324,Kurils,Zeleny,171.0,3.99,0.0,2.0,1.993,0.0228
325,Kurils,Tanfileva,156.0,3.64,0.0,1.91,1.904,0.0281
326,Kurils,Yuriy,197.0,4.59,1.0,1.68,2.139,0.0465
327,Kurils,Demina,46.0,1.07,0.0,1.04,1.035,0.1501
328,Kurils,Storozhevoy,10.0,0.23,0.0,0.48,0.483,0.3146
329,Kurils,Anuchina,88.0,2.05,0.0,1.43,1.431,0.0759
330,Kur-Sakh-Japan,Atlasova,242.0,21.01,2.0,4.18,4.545,0.0
331,Kur-Sakh-Japan,Shumshu,423.0,36.72,5.0,5.31,5.97,0.0
332,Kur-Sakh-Japan,Paramushir,499.0,43.32,7.0,5.62,6.466,0.0
333,Kur-Sakh-Japan,Antciferova,22.0,1.91,0.0,1.38,1.381,0.0833
334,Kur-Sakh-Japan,Makanrushi,142.0,12.33,1.0,3.24,3.494,0.0006
335,Kur-Sakh-Japan,Onekotan,316.0,27.43,7.0,3.95,5.18,0.0
336,Kur-Sakh-Japan,Kharimkotan,175.0,15.19,6.0,2.37,3.874,0.0088
337,Kur-Sakh-Japan,Chirinkotan,37.0,3.21,3.0,0.12,1.79,0.4528
338,Kur-Sakh-Japan,Ekarma,123.0,10.68,4.0,2.05,3.254,0.0201
339,Kur-Sakh-Japan,Shiashkotan,219.0,19.01,6.0,3.01,4.327,0.0013
340,Kur-Sakh-Japan,Raykoke,74.0,6.42,2.0,1.75,2.528,0.04
341,Kur-Sakh-Japan,Matua,209.0,18.14,7.0,2.64,4.228,0.0042
342,Kur-Sakh-Japan,Rashua,257.0,22.31,8.0,3.06,4.681,0.0011
